MICROBIOLOGY,231A,"ANTI HBe",375
MICROBIOLOGY,232A,"TOXOPLASMA (IgG + IgM)",750
MICROBIOLOGY,233A,"RUBELLA (IgG + IgM)",750
MICROBIOLOGY,234A,"Cytomegalo Virus (IgG +IgM)",750
MICROBIOLOGY,235A,"ANTI CARDIOLIPIN",900
MICROBIOLOGY,236A,"ANTI DNP",400
MICROBIOLOGY,237A,"SLE PROFILE",2000
MICROBIOLOGY,237W,"SLE PROFILE",3200
MICROBIOLOGY,238A,"ANTI THYROID",1000
MICROBIOLOGY,239A,"H C V",400
MICROBIOLOGY,239C,"HCV QUALITATIVE PCR",1500
MICROBIOLOGY,240A,"HEPATITIS PROFILE",1500
MICROBIOLOGY,240W,"HEPATITIS PROFILE",3000
MICROBIOLOGY,241A,"TORCH COMPLEX",2500
MICROBIOLOGY,241W,"TORCH COMPLEX",4000
MICROBIOLOGY,242A,"WESTERN BLOT",1800
MICROBIOLOGY,242B,"CD4 + CD8 (COUNT)",1500
MICROBIOLOGY,242C,"CD COUNTS",1500
MICROBIOLOGY,242D,"HIV MONITOR",4500
MICROBIOLOGY,242W,"WESTERN BLOT",3600
MICROBIOLOGY,243A,"ELISA TB",500
MICROBIOLOGY,244A,"RHEUMATOID PROFILE",1000
MICROBIOLOGY,244W,"RHEUMATOID PROFILE",1500
MICROBIOLOGY,245A,"IMMUNOGLOBULINS(IgG, IgM & IgA)",1050
MICROBIOLOGY,246A,"HbC IgM",750
MICROBIOLOGY,247A,"CRYPTOCOCCAL LATEX AGGLUTINATION",600
MICROBIOLOGY,248A,"FAN blood culture",500
MICROBIOLOGY,248W,"FAN AEROBIC BLOOD CULTURE",800
MICROBIOLOGY,249A,"IMMUNOGLOBULIN (SINGLE)",350
MICROBIOLOGY,249B,"T P H A",300
MICROBIOLOGY,249C,"PUO PROFILE",2500
MICROBIOLOGY,249D,"COMPLEMENT C3",350
MICROBIOLOGY,249E,"COMPLEMENT C4",350
MICROBIOLOGY,249F,"LEPTOSPIRA ANTIBODIES",400
MICROBIOLOGY,249G,"MYCOPLASMA ANTIBODIES",400
MICROBIOLOGY,249H,"ANTI NEUTROPHIL CYCOPLASMIC ANTIBODIES(ANCA)",1500
MICROBIOLOGY,249J,"VIRAL LOAD TESTING FOR HIV",4500
MICROBIOLOGY,250,"LYME (IGG + IGM)",500
MICROBIOLOGY,251,"ANTI HAV TOTAL(IGG +IGM)",400
MICROBIOLOGY,MB200,"DENGUE SEROLOGY (ELISA)",600
MICROBIOLOGY,MB201,"DENGUE SEROLOGY (RAPID)",500
MICROBIOLOGY,MB202,"SS-A(RO)",400
MICROBIOLOGY,MB203,"SS-B (LA)",400
MICROBIOLOGY,MB204,"ANTI CENROMERE ABS",400
MICROBIOLOGY,MB205,"ANTI MITOCHONDRIAL ABS",400
MEDICAL ONCOLOGY,1101,"BONE MARROW ASPIRATION PROCEDURE ONLY",225
MEDICAL ONCOLOGY,1102,"BONE MARROW BIOPSY PROCEDURE ONLY",300
MEDICAL ONCOLOGY,1103,"L.P. FOR CSF CYTOLOGY",75
MEDICAL ONCOLOGY,1104,"L.P. WITH INTRATHECAL INJECTION",100
MEDICAL ONCOLOGY,1105,"CHEMOTHERAPY CHARGES",100
MEDICAL ONCOLOGY,1106,"CENTRAL VENUS CATHETERISATION BED SIDE",900
MEDICAL ONCOLOGY,1107,"PLEURODESIS",500
MEDICAL ONCOLOGY,1108,"FNAC PROCEDURE ONLY",100
MEDICAL ONCOLOGY,1109,"PUNCH BIOPSY PROCEDURE ONLY",100
MEDICAL ONCOLOGY,1110,"PAP SMEAR",100
MEDICAL ONCOLOGY,1111,"DIAGNOSTIC CURETTAGE",375
MEDICAL ONCOLOGY,1112,"EUA GYNAECOLOGIC",375
MEDICAL ONCOLOGY,1113,"HOMEOPATHIC CONSULTATION",100
MEDICAL ONCOLOGY,1114,"PCA PUMP PER DAY",300
MEDICAL ONCOLOGY,1115,"INFUSION PUMP PER DAY",300
MEDICAL ONCOLOGY,1116,"LIVER BIOPSY",750
MEDICAL ONCOLOGY,1117,"PARACENTESIS",150
MEDICAL ONCOLOGY,1118,"CANCER CHECKUP AND COUNC ELLING",750
MEDICAL ONCOLOGY,1119,"APHARESIS PLATELETS (CONSUMABLES EXTRA)",750
MEDICAL ONCOLOGY,1120,"APHARESIS STEMCELLS (CONSUMABLES EXTRA)",4500
MEDICAL ONCOLOGY,1121,"TRANSPLANT PROCEDURE ONLY (CONSUMABLES EXTRA)",75000
MEDICAL ONCOLOGY,1122,"INTRAPLURAL AND INTRAPERITONEAL CHEMOTHERAPY",300
MEDICAL ONCOLOGY,1123,"EMERGENCY CONSULTATION",300
MEDICAL ONCOLOGY,1124,"ROUTINE CONSULTATION",200
MEDICAL ONCOLOGY,INTR,"INTRA-A",1353
NEUROLOGY,250A,"E.E.G.",300
NEUROLOGY,250B,"E.E.G. (WITH ACTIVATION PROCEDURES)",500
NEUROLOGY,250C,"E.E.G. (DIGITAL)",1000
NEUROLOGY,251A,"LATE RESPONSE",600
NEUROLOGY,252A,"EMNG (MINOR)",750
NEUROLOGY,252B,"EMNG (MAJOR)",1000
NEUROLOGY,253A,"VEP",600
NEUROLOGY,254A,"SEP (ONE NERVE)",700
NEUROLOGY,254B,"SEP (TWO NERVES/DERMATONAL/PARASPINAL)",1000
NEUROLOGY,255A,"BAEP",750
NEUROLOGY,255B,"BAEP (HEARING THRESHOLDS)",1500
NEUROLOGY,256A,"SINGLE FIBRE EMG",1500
NEUROLOGY,257A,"CENTRAL MOTOR CONDUCTION (UPPER OR LOWER LIMB",800
NEUROLOGY,257B,"CENTRAL MOTOR CONDUCTION(BOTH UPPER OR LOWER",1200
NEUROLOGY,258A,"QUANTITATIVE EMG",1500
NEUROLOGY,259A,"DECREMENT RESPONSE",750
NEUROLOGY,260A,"BLINK REFLEX",700
NEUROLOGY,261A,"CAROTID DOPPLER",500
NEUROLOGY,262A,"BLOOD SUGAR (GLUCOMETER)",70
NEUROLOGY,263A,"AUTONOMIC FUNCTION TEST",800
NEUROLOGY,264A,"ELECTROPHYSIOLOGICAL EVALUATION OF MYOCLONIC",1500
NEUROLOGY,265A,"RESPIRATORY THERAPY",300
NEUROLOGY,266A,"LUMBAR PUNCTURE",400
NEUROLOGY,267A,"VENTILATORY CHARGES",800
NEUROLOGY,268A,"PROLONGED VIDEO EEG RECORDING (3 HOURS)",3000
NEUROLOGY,268B,"PROLONGED VIDEO EEG RECORDING (6 HOURS) OR MO",6000
NEUROLOGY,269A,"INTRA OPERATIVE EPS",6000
NEUROLOGY,270A,"SPEECH THERAPY (UPTO 2 VISITS)",300
NEUROLOGY,270B,"SPEECH THERAPY (UPTO 6 VISITS)",900
NEUROLOGY,270C,"SPEECH THERAPY (UPTO A MONTH)",1500
NEUROLOGY,270D,"SPEECH THERAPY FOLLOW UP",300
NEUROLOGY,271A,"PSYCHOMETRY (SCREENING TESTS)",450
NEUROLOGY,271B,"PSYCHOMETRY (COMPLICATED TESTS)",1000
NEUROLOGY,272A,"SLEEP STUDY (OVER NIGHT)",4000
NEUROLOGY,272B,"SLEEP STUDY (OVER NIGHT + MSLT)",2000
NEUROLOGY,273A,"PRE OPERATIVE EVALUATION OF EPILEPTIC FOCUS",35000
NEUROLOGY,274A,"FOCAL NEUROPARALYTIC THERAPY(INJ.BOTULINUM TO",15000
NEUROLOGY,275A,"PROLONGED DIGITAL EEG (3 HOURS)",3000
NEUROLOGY,275B,"PROLONGED DIGITAL EEG (6 HOURS)",6000
NEUROLOGY,276A,"I.Q",300
NEUROLOGY,276B,"LOBE FUNCTIONS",400
NEUROLOGY,277A,"NEUROPSYCHOLOGICAL TESTS",750
NEUROLOGY,277B,"PSYCHOMETRY",400
NEUROLOGY,278A,"4 CONTACT SUBDURAL STRIP",20000
NEUROLOGY,278B,"6 CONTACT SUBDURAL STRIP",25000
NEUROLOGY,278C,"8 CONTACT SUBDURAL STRIP",30000
NEUROLOGY,278D,"4 CONTACT DEPTH ELECTRODES",12000
NEUROLOGY,278E,"6 CONTACT DEPTH ELECTRODES",15000
NEUROLOGY,278F,"8 CONTACT DEPTH ELECTRODES",20000
NEUROLOGY,ICMR,"ICMR CAROTID DOPPLER",350
NEUROLOGY,LMT-A,"ECG",50
NEUROLOGY,LMT-C,"ECHO",500
NEUROLOGY,LMT-D,"CARBAMAZEPINE SERUM LEVELS",200
NEUROLOGY,LMT-E,"PHENOBARBITONE SERUM LEVELS",200
NEUROLOGY,LMT-F,"PHENYTOIN SERUM LEVELS",200
NEUROLOGY,LMT-N,"E.E.G",175
NEUROLOGY,LMT-P,"HB/PCV/TDC/CUE",140
NEUROLOGY,LMT-R,"CT BRAIN (PLAIN)",1200
NEUROLOGY,LMT-S,"LFT/SB(T)/SGOT/SGPT/AP(T&P)/BU/SC/SE",760
NUCLEAR MEDICINE,901A,"THYROID RIA T3",150
NUCLEAR MEDICINE,901N,"THYROID RIA T3",150
NUCLEAR MEDICINE,902A,"THYROID RIA T4",150
NUCLEAR MEDICINE,902N,"THYROID RIA T4",150
NUCLEAR MEDICINE,903A,"THYROID RIA TSH",200
NUCLEAR MEDICINE,903N,"THYROID RIA TSH",200
NUCLEAR MEDICINE,904A,"THYROID RIA T3, T4, TSH",500
NUCLEAR MEDICINE,904N,"THYROID RIA T3,T4 & TSH",500
NUCLEAR MEDICINE,905A,"THYROID IODINE UPTAKE",500
NUCLEAR MEDICINE,905N,"THYROID IODINE UPTAKE",500
NUCLEAR MEDICINE,906A,"THYROID SCAN",600
NUCLEAR MEDICINE,906N,"THYROID CONSULTATION",50
NUCLEAR MEDICINE,907A,"LOW DOSE IODINE THERAPY",1100
NUCLEAR MEDICINE,907N,"CR-51 RBC SURVIVAL",2500
NUCLEAR MEDICINE,908A,"HIGH DOSE IODINE THERAPY",2500
NUCLEAR MEDICINE,908N,"CR-51 RBC VOLUME",1500
NUCLEAR MEDICINE,909A,"THYROID CONSULTATION",1100
NUCLEAR MEDICINE,909N,"THYROID SCAN",600
NUCLEAR MEDICINE,910A,"LIVER COLLOID SCAN",1100
NUCLEAR MEDICINE,910N,"WHOLE BODY IODINE-131 SCAN",1500
NUCLEAR MEDICINE,911A,"STRONTIUM -89 THERAPY",40000
NUCLEAR MEDICINE,911N,"LIVER COLLOID SCAN",1100
NUCLEAR MEDICINE,912A,"LIVER HEPATO BILIARY (MEBROFENIN)",1100
NUCLEAR MEDICINE,912N,"LIVER HEPATO BILIARY(MEBROFENIN)",1100
NUCLEAR MEDICINE,913A,"OESOPHAGUS TRANSIT SCAN (ROTS)",600
NUCLEAR MEDICINE,913N,"DENATURED RBC SPLENIC SCINTIGRAPHY",1500
NUCLEAR MEDICINE,914A,"ABDOMEN BLOOD POOL SCAN (GI BLEED, HEMANGIOMA",1500
NUCLEAR MEDICINE,914N,"OESOPHAGEAL TRANSIT STUDY",600
NUCLEAR MEDICINE,915A,"ABDOMEN PERTECH SCAN (MECKEL'S)",600
NUCLEAR MEDICINE,915N,"ABDOMEN BLOOD POOL SCAN(GI BLEED,HEMANGIOM)",1500
NUCLEAR MEDICINE,916A,"GASTRIC EMPTYING LIQUID",800
NUCLEAR MEDICINE,916N,"ABDOMEN PERTECH SCAN - MECKEL S",600
NUCLEAR MEDICINE,917A,"STANDARD RENOGRAM",1000
NUCLEAR MEDICINE,917N,"GASTRIC EMPTYING LIQUID",800
NUCLEAR MEDICINE,918A,"RENOGRAM",1500
NUCLEAR MEDICINE,918N,"GASTRO OESOPHAGEAL REFLUX",800
NUCLEAR MEDICINE,919A,"RADIONUCLIDE CYSTOGRAPHY",800
NUCLEAR MEDICINE,919N,"DUODENOGASTRIC REFLUX",1000
NUCLEAR MEDICINE,920A,"BONE SCAN",1200
NUCLEAR MEDICINE,920N,"STANDARD RENOGRAM",1000
NUCLEAR MEDICINE,921A,"RADIONUCLIDE GFR",600
NUCLEAR MEDICINE,921N,"CAPTOPRIL RENOGRAM",1500
NUCLEAR MEDICINE,922A,"MUGA RNV SCAN",1000
NUCLEAR MEDICINE,922N,"LOSARTIN RENOGRAM",2000
NUCLEAR MEDICINE,923A,"STRESS EX.MUGA",1500
NUCLEAR MEDICINE,923N,"RADIONUCLIDE CYSTOGRAPHY",800
NUCLEAR MEDICINE,924A,"CARDIAC FIRST PASS",1000
NUCLEAR MEDICINE,924N,"RADIONUCLIDE GFR",600
NUCLEAR MEDICINE,925A,"ISOTOPE VENOGRAM",1000
NUCLEAR MEDICINE,925N,"DMSA RENAL SCINTIGRAPHY",1000
NUCLEAR MEDICINE,926A,"LUNG PERFUSION SCAN",1000
NUCLEAR MEDICINE,926N,"RADIONUCLIDE PHALLOGRAM",1000
NUCLEAR MEDICINE,927A,"LUNG VENTILATION SCAN",1000
NUCLEAR MEDICINE,927N,"TESTICULAR IMAGING",500
NUCLEAR MEDICINE,28A,"RADIONUCLIDE BRAIN SCAN",10000
NUCLEAR MEDICINE,928N,"MUGA RNV SCAN",1000
NUCLEAR MEDICINE,929A,"Cr-51 RBC Survival",2500
NUCLEAR MEDICINE,929N,"STRESS EX.MUGA",1500
NUCLEAR MEDICINE,930A,"THALLIUM ISOTOPE CHARGES",1500
NUCLEAR MEDICINE,930N,"CARDIAC FIRST PASS",1000
NUCLEAR MEDICINE,931A,"MYOCARDIAL PERFUSION SCAN SPECT",600
NUCLEAR MEDICINE,931N,"TL-201 MYOCARDIAL SPECT SCINTIGRAPHY",6000
NUCLEAR MEDICINE,932A,"PARATHYROID SCAN DERV.CHARGES",1500
NUCLEAR MEDICINE,932N,"TETROFOSMIN/MIBI MYOCARDIAL SPECT",4000
NUCLEAR MEDICINE,933A,"ADRENAL MIBG SCINTIGRAPHY",3000
NUCLEAR MEDICINE,933N,"PHARMACOLOGICAL STRESS (ADENOSINE)",2000
NUCLEAR MEDICINE,934A,"ADRENAL SCAN SERV. CHARGES",1200
NUCLEAR MEDICINE,934N,"RADIONUCLIDE VENOGRAM",1000
NUCLEAR MEDICINE,935A,"ADRENAL SCAN ISOTOPE",1500
NUCLEAR MEDICINE,935N,"LUNG PERFUSION SCAN",1200
NUCLEAR MEDICINE,936A,"GALLIUM SCAN SERV. CHARGES",1500
NUCLEAR MEDICINE,936N,"LUNG VENTILATION SCAN",1000
NUCLEAR MEDICINE,937A,"GALLIUM SCAN ISOTOPE",1000
NUCLEAR MEDICINE,937N,"LYMPHANGIOGRAM",1100
NUCLEAR MEDICINE,938A,"REGISTRATION FEE (DIRECT REFERENCE))",100
NUCLEAR MEDICINE,938N,"PARATHYROID SCINTIGRAPHY",1500
NUCLEAR MEDICINE,939A,"LYMPHANGIOGRAM",1100
NUCLEAR MEDICINE,939N,"ADRENAL MIBG SCINTIGRAPHY",6000
NUCLEAR MEDICINE,940A,"I-131 WHOLE BODY SCAN (LARGE DOSE)",1500
NUCLEAR MEDICINE,940N,"BONE SCAN",1400
NUCLEAR MEDICINE,941A,"Cr-51 labelled inv RBC-red blood",1500
NUCLEAR MEDICINE,941N,"BONE SPECT SCINTIGRAPHY",2000
NUCLEAR MEDICINE,942A,"Cr-51 Labelled RBC-Red Cell Study",2500
NUCLEAR MEDICINE,942N,"BONE MARROW SCINTIGRAPHY",1500
NUCLEAR MEDICINE,943A,"Radionuclide Phallogram",1000
NUCLEAR MEDICINE,943N,"ECD BRAIN SPECT",2000
NUCLEAR MEDICINE,944A,"D.M.S.A. Scan",1000
NUCLEAR MEDICINE,944N,"HMPAO BRAIN SPECT",5000
NUCLEAR MEDICINE,945A,"RADIONUCLIDE PLATELET SCINTIGRAPHY",500
NUCLEAR MEDICINE,945N,"RADIONUCLIDE CISTERNOGRAPHY",1500
NUCLEAR MEDICINE,946A,"RADIONUCLIDE LEUCOCYTE SCINTIGRAPHY",1000
NUCLEAR MEDICINE,946N,"CSF LEAK SCINTIGRAPHY",1500
NUCLEAR MEDICINE,947A,"GASTRO OESOPHAGEAL REFLUX",800
NUCLEAR MEDICINE,947N,"CSF SHUNT SCINTIGRAPHY",1500
NUCLEAR MEDICINE,948A,"DUOVENOGASTRIC REFLUX",1000
NUCLEAR MEDICINE,948N,"GALLIUM-67 SCINTIGRAPHY",7000
NUCLEAR MEDICINE,949A,"G-I BLEAD STUDY",1200
NUCLEAR MEDICINE,949N,"IN-III PLATELET SCINTIGRAPHY",8000
NUCLEAR MEDICINE,950A,"DENATURED RBC SPLINIC SCINTIGRAPHY",1500
NUCLEAR MEDICINE,950B,"BLOOD POOL SCINTIGRAPHY (LIVER)",1500
NUCLEAR MEDICINE,950C,"COLLOID BONE MARROW SCAN",1500
NUCLEAR MEDICINE,950D,"TL-201 MYOCARDIAL SPECT SCINTIGRAPHY",6000
NUCLEAR MEDICINE,950E,"ADENSOSINE THALIUM SPECT",7000
NUCLEAR MEDICINE,950F,"TETROFOSMIN/MIBI MYO CARDIAL SPECT",3000
NUCLEAR MEDICINE,950G,"ADENOSINE MYO CARDIAL SPECT",4000
NUCLEAR MEDICINE,950H,"ECD BRAIN SPECT",2000
NUCLEAR MEDICINE,950I,"HMPAO BRAIN SPECT",5000
NUCLEAR MEDICINE,950J,"RADIO NUCLIDE CISTEROGRAPHY",1500
NUCLEAR MEDICINE,950K,"CSF LEAK SCINIGRAPHY",1500
NUCLEAR MEDICINE,950L,"CSF SHUNT SCINTIGRAPHY",1500
NUCLEAR MEDICINE,950M,"GALLIUM -67 SCINTIGRAPHY",7000
NUCLEAR MEDICINE,950O,"TC- 99M - LEUCOCYTE SCINTIGRAPHY",5000
NUCLEAR MEDICINE,950P,"EMERGENCY SCAN SERVICE CHARGES",100
NUCLEAR MEDICINE,950Q,"TC-99MM LEUCOCYTE SCINTIGRAPHY",5000
NUCLEAR MEDICINE,950R,"EMERGENCY SCAN SERVICE CHARGES",200
NUCLEAR MEDICINE,950S,"PHOSPHORUS - 32 THERAPY",2500
NUCLEAR MEDICINE,950T,"LOW DOSE IODINE THERAPY",1500
NUCLEAR MEDICINE,950U,"STRONTIUM-89 THERAPY",40000
NUCLEAR MEDICINE,950V,"RADIATION SYNOVECTOMY",10000
NUCLEAR MEDICINE,950X,"THYROID ABLATION DOSE",4000
NUCLEAR MEDICINE,950Y,"ADDITIONAL RADIO PHARMACEUTICAL CHARGES",500
NUCLEAR MEDICINE,950Z,"ADDITIONAL RADIO PHARMACEUTICAL CHARGES",1000
NEPHOROLOGY,951A,"HAEMODIALYSIS *",1500
NEPHOROLOGY,951B,"HAEMODIALYSIS (HEPARIN FREE) *",2000
NEPHOROLOGY,951C,"HAEMODIALYSIS (BICARB)",1500
NEPHOROLOGY,951D,"HAEMODIALYSIS",1000
NEPHOROLOGY,951E,"HAEMODYALSIS (BEDSIDE)",2500
NEPHOROLOGY,951F,"HAEMODIALYSIS WITH LMWH",1500
NEPHOROLOGY,951G,"HAEMODIALYSIS WITH ERYTHROPOIETIN",2000
NEPHOROLOGY,951H,"HAEMODIALYSIS WITH LMWH+ERYTHROPOIETIN",2500
NEPHOROLOGY,951I,"EMERGENCY HAEMODIALYSIS",2000
NEPHOROLOGY,951J,"HAEMODIALYSIS WITH I.V.IRON",1500
NEPHOROLOGY,951K,"HEMODIALYSIS WITH ERYTHROPOIETIN 2000UTS+I.V",2500
NEPHOROLOGY,951L,"HAEMODIALYSIS NON-REUSE",2000
NEPHOROLOGY,951M,"HEMODIALYSIS WITH ERYTHROPOIETIN 3000UTS+I.V",3000
NEPHOROLOGY,951N,"HEMODIA(BICARB) WITH ERYTHROPOLETIN4000UTS+IV",3500
NEPHOROLOGY,951O,"HEMODIA(BICARB) WITH ERYTHROPOLETIN5000UTS+IV",4000
NEPHOROLOGY,952A,"PERITONEAL DIALYSIS (ROUTINE) **",2000
NEPHOROLOGY,952B,"PERITONEAL DIALYSIS (EMERGENCY/BED SIDE) **",600
NEPHOROLOGY,952C,"PERITONEAL DIALYSIS TRAY CHARGES",350
NEPHOROLOGY,953A,"FEMORAL ACCESS FOR DIALYSIS WITH ONE CATHETER",500
NEPHOROLOGY,953B,"FEMORAL ACCESS FOR DIALYSIS WITH TWO CATHETER",1200
NEPHOROLOGY,954A,"SUBCLAVIAN ACCESS FOR HAEM. DYA.(WITH CATHT&D",3000
NEPHOROLOGY,954B,"SUBCLAVIAN ACCESS FOR HAEM. DYA.(WITH CATHT&S",2000
NEPHOROLOGY,954C,"SUBCLAVIAN ACCESS FOR HAEM. DYA.(WITH SERV. C",2000
NEPHOROLOGY,954D,"SUBCLAVIAN CATHETERIZATION TRAY CHARGES",1000
NEPHOROLOGY,955A,"C.A.P.D. SERVICE CHARGES",7000
NEPHOROLOGY,955B,"CAPD CATHETER IMPLANTATION SURGERY CHARGES",5000
NEPHOROLOGY,955C,"CAPD CATHETER REMOVAL SURGERY CHARGES",3500
NEPHOROLOGY,955D,"CAPD DRESSING CHARGES (EACH DRESSING)",200
NEPHOROLOGY,955E,"A.V.FISTULA CONSTRUCTION SURGERY CHARGES",3000
NEPHOROLOGY,955F,"A.V. FISTULA CLOSURE SURGERY CHARGES",3000
NEPHOROLOGY,955G,"A V FISTULA TRAY CHARGES",1000
NEPHOROLOGY,956A,"RENAL BIOPSY",2500
NEPHOROLOGY,957A,"A.V. SHUNT VASCULAR ACCESS",2500
NEPHOROLOGY,957B,"A.V.SHUNT KIT & TRAY CHARGES",2500
NEPHOROLOGY,958A,"CONTINUOUS ARTERIO-VENOUS HAEMOFILT. SERV. CH",4000
NEPHOROLOGY,958B,"CAVH KIT CHARGES",7000
NEPHOROLOGY,958C,"CAVHD KIT CHARGES",8000
NEPHOROLOGY,959A,"C.A.V.H.D. SERVICE CHARGES",2500
NEPHOROLOGY,960A,"HAEMOPERFUSION SERV. CHARGES (DISP. COST EXTR",5000
NEPHOROLOGY,961A,"RENAL TRANSPLANTATION SERVICE CHARGES (NEPHRO",20000
NEPHOROLOGY,962A,"NEPHROLOGY CONSULSATION",150
NEPHOROLOGY,963A,"FEMORAL/SUBCLAVIAN REMOVAL WITH DRESSING",100
NEPHOROLOGY,963B,"SHUNT REMOVAL",200
NEPHOROLOGY,963C,"TRANSPERANT SANDWICH DRESSING",200
NEPHOROLOGY,964A,"CAPD CATHETER",7053
NEPHOROLOGY,964B,"TITANIUM ADAPTOR",3897
NEPHOROLOGY,964C,"LOCKING CAP",279
NEPHOROLOGY,964D,"MINICAP",21
NEPHOROLOGY,964E,"BLUE CLAMP",105
NEPHOROLOGY,964F,"ULTRA Y-SET",127
NEPHOROLOGY,964G,"EXTENDED LIFE TRANSVERSE SET",2088
NEPHOROLOGY,964H,"CAPD FLUID 1.5%",228
NEPHOROLOGY,964I,"CAPD FLUID 2.5%",228
NEPHOROLOGY,964J,"CAPD FLUID 4.25%",228
NEPHOROLOGY,964K,"Easi "Y" set",56
NEPHOROLOGY,965,"AMBULATORY BLOOD PRESSURE MONITORING",750
NEPHOROLOGY,966A,"MARS PROCEDURE CHARGES(EACH SESSION 8-12 HRS)",10000
NEPHOROLOGY,966B,"MARS KIT CHARGES",110000
NEPHOROLOGY,966C,"PLAMAPHERESIS PROCEDURE CHARGES",2500
NEPHOROLOGY,966D,"PLASMAPHARESIS KIT CHARGES",12000
NEPHOROLOGY,966E,"LIPIDAPHARESIS PROCEDURE CHARGES(EACH SESSION",10000
NEPHOROLOGY,966F,"LIPIDAPHARESIS KIT CHARGES",20000
NEPHOROLOGY,966G,"CONTINUOUS CYCLER PERITONEAL DIALYSIS (CCPD)",500
NEURO SURGERY,IN10SU,"EMNG",500
NEURO SURGERY,IN11SU,"BAER",500
NEURO SURGERY,IN12SU,"VEP",500
NEURO SURGERY,IN13SU,"SSEP",500
NEURO SURGERY,IN14SU,"SSEP > ONE LIMB",750
NEURO SURGERY,IN1SU,"MICROPSCOPE",1500
NEURO SURGERY,IN2ASU,"C - ARM - MINOR",500
NEURO SURGERY,IN2SU,"C - ARM - MINOR",500
NEURO SURGERY,IN3SU,"C - ARM - MAJOR",1500
NEURO SURGERY,IN4SU,"ELECTROPHYSIOLOGICAL MONITORING",2000
NEURO SURGERY,IN5SU,"ELECTRO STIMULATION FOR PERIPHERAL MINOR",500
NEURO SURGERY,IN6SU,"ELECTRO STIMULATION FOR PERIPHERAL MAJOR",1000
NEURO SURGERY,IN7SU,"ELECTRICAL STIMULATION FOR RHIZOTOMY",1500
NEURO SURGERY,IN8SU,"ULTRASONIC ASPIRATOR",1000
NEURO SURGERY,IN9SU,"USE OF ZIMMER DRILL",2000
NEURO SURGERY,N100SU,"CRANIAL SURGERY FOR TUMORS & VASCULAR LESION",16000
NEURO SURGERY,N101SU,"BURR HOLE FOR CH.SDH/ABSCESS DRINAGE",3000
NEURO SURGERY,N102SU,"VH SHUNT & THECO PERITONEAL SHUNT(EXCLUDING S",6750
NEURO SURGERY,N103SU,"SPINAL EXTRADURAL/DISC",9750
NEURO SURGERY,N104SU,"SPINAL FUSION",12000
NEURO SURGERY,N105SU,"SPINAL INTRADURAL",11750
NEURO SURGERY,N106SU,"PERIPHERAL NERVE REPAIR",7750
NEURO SURGERY,N107SU,"CRANIAL MAJOR (FOR HEAD INJURY)",12000
NEURO SURGERY,N108SU,"CRANIAL MINOR( RESERVOIR PLACEMENT)",2000
NEURO SURGERY,N109SU,"TWIST DRILL HOLE PLACEMENT",1500
NEURO SURGERY,N110SU,"SPINAL (MINOR)",1000
NEURO SURGERY,N111SU,"PERIPHERAL NERVE SURGERY(MAJOR)",10250
NEURO SURGERY,N112SU,"PERIPHERAL NERVE SURGERY(MINOR)",7750
NEURO SURGERY,N113SU,"CRANIAL MINOR ELEVATION,OF DEPRESSED FRACTURE",5000
NEURO SURGERY,N114SU,"CRANIAL RE-DO SURGERY FORCOMPLICATIONS",4000
NEURO SURGERY,N115SU,"SPINAL RE-DO SURGERY FOR COMPLICATIONS",3000
NEURO SURGERY,N116SU,"MENINGO MYELOCELE REPAIR&SURGERY (SPINALDYSRA",7750
NEURO SURGERY,N117SU,"TRACHEOSTOMY",500
NEURO SURGERY,N118SU,"WOUND DEBRIDEMENT /SHUNT REMOVAL",500
NEURO SURGERY,N119SU,"RESUTURING OF WOUND",200
NEURO SURGERY,N120SU,"SHUNT REVISION",1500
NEURO SURGERY,N121SU,"TRANS-SPHENOIDAL SURGERY FOR PITUIRARY TUMORS",14000
NEURO SURGERY,N122SU,"TRANS-SPHENOIDAL BIOPSY SINUS",4750
NEURO SURGERY,N123SU,"DIAGNOSTIC",7750
NEURO SURGERY,N124SU,"THERAPEUTIC",12750
NEURO SURGERY,N125SU,"AS AN AID IN MICROSCOPY STEREOTAXIC SURGERY",5000
NEURO SURGERY,N126SU,"BIOPSY",7500
NEURO SURGERY,N127SU,"HAEMATOMA EVACUATION",10000
NEURO SURGERY,N128SU,"STEREOTACTIC BIOPSY UNDER GA (STEREOTAXIC SUR",10250
NEURO SURGERY,N129SU,"STEREOTAXIC HEMATOMAS EVACUATION UNDER GA(S S",12750
NEURO SURGERY,N130SU,"S.M.F.MINOR <90 MINUTES OF SURGERY",5000
NEURO SURGERY,N131SU,"S.M.F. INTERMEDIATE",7500
NEURO SURGERY,N132SU,"S.M.F.MAJOR",10000
NEURO SURGERY,N133SU,"S.P.R",9000
NEURO SURGERY,N134SU,"SOFT TISSUE RELEASE (MINOR)",3000
NEURO SURGERY,N135SU,"SOFT TISSUE RELEASE (MAJOR)",5000
NEURO SURGERY,N136SU,"SPECIAL EDUCATION (MAJOR)",250
NEURO SURGERY,N137SU,"SPECIAL EDUCATION (INTER)",100
NEURO SURGERY,N138SU,"SPECIAL EDUCATION (MINOR)",50
NEURO SURGERY,N139SU,"SPECIAL EDUCATION REVIEW (MAJOR)",150
NEURO SURGERY,N140SU,"SPECIAL EDUCATION REVIEW (MINOR)",75
